restaurant,items,price,date
Chakh Le India (Brookefields Lake),Mushroom Egg Rolls,75.0,2019-04-24
Taco Bell (Ascendas),Veg. Quesadilla,139.0,2019-04-24
Taco Bell (Ascendas),Chicken Quesadilla,159.0,2019-04-24
McDonald's (HSR Layout),American Cheese Supreme Veg,193.0,2019-04-24
McDonald's (HSR Layout),McVeggie McSaver,180.0,2019-04-24
Lassi Corner,Veggie Pizza Pockets,89.0,2019-04-24
Lassi Corner,Chicken Popcorn,79.0,2019-04-24
KFC - Bannerghatta,Double Down Combo,427.0,2019-04-24
KFC - Bannerghatta,,133.0,2019-04-24
Parotta Kadai,Veg. Kothu Parotta,70.0,2019-04-24
Parotta Kadai,Veg. Chilli Kothu Parotta,80.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Butter Naan,28.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Shawarma Roll,90.0,2019-04-24
Domino's Pizza,2 Pizzas at 249 each Select any 2 Medium Pizzas Worth 385 @ 249 each,0.0,2019-04-24
Domino's Pizza,2 Pizzas at 299 each Select any 2 Medium Pizzas Worth 450 @ 299 each,0.0,2019-04-24
Coastal Hub,Vegetable Hot & Sour Soup,95.0,2019-04-24
Organicfeast,Aloo Chop,60.0,2019-04-24
Organicfeast,Bread Pakoda,45.0,2019-04-24
Moriz Restaurant,Cucumber Salad,60.0,2019-04-24
Moriz Restaurant,Green Salad,60.0,2019-04-24
Godavari Delights,Paneer Biryani,255.0,2019-04-24
Godavari Delights,Egg Bhurji,50.0,2019-04-24
Sitara Veg.,Paneer Malai Tikka,165.0,2019-04-24
Sitara Veg.,Aloo Gobhi Masala,130.0,2019-04-24
Biryani Kitchen,Hyderabadi Mutton Dum Biryani,270.0,2019-04-24
Biryani Kitchen,Prawns Biryani,280.0,2019-04-24
Domino's Pizza,Peppy Paneer,385.0,2019-04-24
Domino's Pizza,Mexican Green Wave,385.0,2019-04-24
Burger King (Electronic City),Mutton Masala Whopper® Combo,378.0,2019-04-24
Burger King (Electronic City),Veg Chilli Cheese Melt - Combo,208.0,2019-04-24
Goli Vada Pav No.1 (Kundanahalli),Coconut Kulfi,50.0,2019-04-24
Goli Vada Pav No.1 (Kundanahalli),Mango Malai Kulfi,50.0,2019-04-24
Chakh Le India (Brookefields Lake),Mushroom Rolls,65.0,2019-04-24
Chakh Le India (Brookefields Lake),Paneer Egg Rolls,65.0,2019-04-24
Taco Bell (Ascendas),Vegstar Wrap,149.0,2019-04-24
Taco Bell (Ascendas),Chickstar Wrap,169.0,2019-04-24
McDonald's (HSR Layout),Chicken Kebab Wrap McSaver,149.0,2019-04-24
McDonald's (HSR Layout),Chicken Kebab Burger McSaver,159.0,2019-04-24
Lassi Corner,Chicken Nuggets,79.0,2019-04-24
Lassi Corner,Italian Chicken,98.0,2019-04-24
KFC - Bannerghatta,,142.0,2019-04-24
KFC - Bannerghatta,2 Double Down burgers,370.0,2019-04-24
Parotta Kadai,Virudhunagar Porucha Plain Parotta,60.0,2019-04-24
Parotta Kadai,Egg Parotta,60.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Grilled Chicken,180.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Butter Chicken,165.0,2019-04-24
Kittu's,Dal Tadka,150.0,2019-04-24
The Elaichi,Veg. Luchi Meal,79.0,2019-04-24
Domino's Pizza,2 Pizzas at 399 each Select any 2 Medium Pizzas Worth 555 @ 399 each,0.0,2019-04-24
Domino's Pizza,2 Pizzas at 99 each Select any 2 Regular Pizzas Worth 165 @ 99 each,0.0,2019-04-24
Coastal Hub,Vegetable Clear Soup,95.0,2019-04-24
Coastal Hub,Mushroom Cream Soup,125.0,2019-04-24
Organicfeast,Samosa,55.0,2019-04-24
Organicfeast,Dahi Samosa,65.0,2019-04-24
Moriz Restaurant,Pineapple Raita,60.0,2019-04-24
Moriz Restaurant,Plain Curd,40.0,2019-04-24
Godavari Delights,Egg Masala,110.0,2019-04-24
Godavari Delights,Egg Chili,150.0,2019-04-24
Sitara Veg.,Aloo Matar,130.0,2019-04-24
Sitara Veg.,Aloo Palak,110.0,2019-04-24
Domino's Pizza,Veggie Paradise,385.0,2019-04-24
Domino's Pizza,Paneer Makhani,385.0,2019-04-24
Burger King (Electronic City),Paneer King Melt - Combo,228.0,2019-04-24
Burger King (Electronic City),Chicken Chilli Cheese Melt Combo,218.0,2019-04-24
Goli Vada Pav No.1 (Kundanahalli),Custard Apple Kulfi,50.0,2019-04-24
Goli Vada Pav No.1 (Kundanahalli),Shahi Gulab Kulfi,50.0,2019-04-24
Chakh Le India (Brookefields Lake),Paneer Rolls,55.0,2019-04-24
Chakh Le India (Brookefields Lake),Paneer Veg Rolls,65.0,2019-04-24
Taco Bell (Ascendas),Chickstar Meal For 1,269.0,2019-04-24
Taco Bell (Ascendas),Chickstar Meal For 2,459.0,2019-04-24
McDonald's (HSR Layout),Green Chilli Kebab Naan,146.0,2019-04-24
McDonald's (HSR Layout),Mexican Aloo Wrap McSaver,139.0,2019-04-24
Lassi Corner,Chicken Fingers,95.0,2019-04-24
Lassi Corner,Chicken Seekh Kabab,109.0,2019-04-24
KFC - Bannerghatta,Chicken Rice Bowl.,128.0,2019-04-24
KFC - Bannerghatta,Smoky Rice Bowl.,171.0,2019-04-24
Parotta Kadai,Egg Kothu Parotta,90.0,2019-04-24
Parotta Kadai,Egg Chinese Parotta,100.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Al Faham Chicken,190.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Tandoori Chicken,200.0,2019-04-24
Kittu's,Tawa Roti,15.0,2019-04-24
Kittu's,Plain Tandoori Roti,20.0,2019-04-24
The Elaichi,Veg. Chhole Bhature Meal,99.0,2019-04-24
The Elaichi,Veg. Rice Meal,99.0,2019-04-24
High And Hungry,Peanut Masala,75.0,2019-04-24
Domino's Pizza,2 Pizzas at 139 each Select any 2 Regular Pizzas Worth 205 @ 139 each,0.0,2019-04-24
Domino's Pizza,2 Pizzas at 179 each Select any 2 Regular Pizzas Worth 235 @ 179 each,0.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Butter Naan,60.0,2019-04-24
Coastal Hub,Chicken Hot & Sour Soup,125.0,2019-04-24
Coastal Hub,Chicken Clear Soup,125.0,2019-04-24
Organicfeast,Samosa Chaat,65.0,2019-04-24
Organicfeast,Samosa Chhole Chaat,70.0,2019-04-24
Moriz Restaurant,Garlic Dip,25.0,2019-04-24
Moriz Restaurant,Mayo Dip,25.0,2019-04-24
Godavari Delights,Egg Curry,100.0,2019-04-24
Godavari Delights,Egg Fry Biryani,190.0,2019-04-24
Sitara Veg.,Capsicum Masala,140.0,2019-04-24
Sitara Veg.,Dal Fry,120.0,2019-04-24
Domino's Pizza,Double Cheese Margherita,305.0,2019-04-24
Domino's Pizza,Cheese n Corn,305.0,2019-04-24
Burger King (Electronic City),Chicken Tandoor Grill - Combo,248.0,2019-04-24
Burger King (Electronic City),Veg Whopper® - Combo,238.0,2019-04-24
Goli Vada Pav No.1 (Kundanahalli),Choco X-Tasy,60.0,2019-04-24
Chakh Le India (Brookefields Lake),Single Egg Rolls,35.0,2019-04-24
Chakh Le India (Brookefields Lake),Veg Rolls,35.0,2019-04-24
Taco Bell (Ascendas),Vegstar Meal For 1,259.0,2019-04-24
Taco Bell (Ascendas),Vegstar Meal For 2,409.0,2019-04-24
McDonald's (HSR Layout),Green Chilli Aloo Naan,132.0,2019-04-24
McDonald's (HSR Layout),Mexican McAloo Tikki McSaver,133.0,2019-04-24
Lassi Corner,Chicken Fries,119.0,2019-04-24
Lassi Corner,Chicken Breast Strips,79.0,2019-04-24
KFC - Bannerghatta,Veg Rice Bowl*,128.0,2019-04-24
KFC - Bannerghatta,Popcorn Rice Combo,208.0,2019-04-24
Parotta Kadai,Egg Veechu Parotta,55.0,2019-04-24
Parotta Kadai,Special Egg Lappa Parotta,75.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Chilli Chicken,215.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Kalmi Kebab,100.0,2019-04-24
Kittu's,Matar Paneer Combo,160.0,2019-04-24
Kittu's,Kadhai Paneer,185.0,2019-04-24
The Elaichi,Veg. Noodles Meal,99.0,2019-04-24
The Elaichi,Veg. Naan Meal,99.0,2019-04-24
High And Hungry,Onion Pakoda,99.0,2019-04-24
High And Hungry,Paneer Pakoda,159.0,2019-04-24
Domino's Pizza,2 Pizzas at 219 each Select any 2 Regular Pizzas Worth 295 @ 219 each,0.0,2019-04-24
Domino's Pizza,Deluxe Veggie,450.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Plain Phulka,18.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Butter Tandoori Roti,28.0,2019-04-24
Coastal Hub,Chicken Cream Soup,125.0,2019-04-24
Coastal Hub,Mutton Hot & Sour Soup,165.0,2019-04-24
Organicfeast,Spicy Aloo Chaat,65.0,2019-04-24
Organicfeast,Dahi Aloo Chaat,65.0,2019-04-24
Moriz Restaurant,Arabian Night Arabian Mocktail,140.0,2019-04-24
Moriz Restaurant,Nari Nari Arabian Mocktail,140.0,2019-04-24
Godavari Delights,Egg Biryani,180.0,2019-04-24
Godavari Delights,Chili Egg Biryani,190.0,2019-04-24
Sitara Veg.,Dal Palak,130.0,2019-04-24
Sitara Veg.,Dal Tadka,125.0,2019-04-24
Domino's Pizza,Fresh Veggie,305.0,2019-04-24
Domino's Pizza,Margherita,195.0,2019-04-24
Burger King (Electronic City),Fiery Chicken - Combo,248.0,2019-04-24
Burger King (Electronic City),Chicken Whopper® Combo,248.0,2019-04-24
Chakh Le India (Brookefields Lake),Boil Egg [2 Piece],25.0,2019-04-24
Chakh Le India (Brookefields Lake),Double Bread Omlet,40.0,2019-04-24
Taco Bell (Ascendas),Mexican Paneer Bell Rice Bowl,115.0,2019-04-24
Taco Bell (Ascendas),Fajita Chicken Bell Rice Bowl,135.0,2019-04-24
McDonald's (HSR Layout),McAloo Tikki McSaver,118.0,2019-04-24
McDonald's (HSR Layout),Big Spicy Chicken Wrap,325.0,2019-04-24
Lassi Corner,Chicken Wings,129.0,2019-04-24
Lassi Corner,Veg. Crispy Burger,59.0,2019-04-24
KFC - Bannerghatta,Popcorn Rice duo,189.0,2019-04-24
KFC - Bannerghatta,Chicken Rice Bowl & Pepsi.,171.0,2019-04-24
Parotta Kadai,Chicken Kothu Parotta,100.0,2019-04-24
Parotta Kadai,Chicken Parotta,95.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Veg. Roll,55.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Falafel Roll,75.0,2019-04-24
Kittu's,Kadhi Chawal Combo,120.0,2019-04-24
Kittu's,Keema Gobhi Matar Combo,160.0,2019-04-24
The Elaichi,Veg. Rice with Manchurian Meal,99.0,2019-04-24
The Elaichi,Veg. Noodles With Manchurian Meal,99.0,2019-04-24
High And Hungry,Tawa Paneer,159.0,2019-04-24
High And Hungry,Chicken Pakoda,169.0,2019-04-24
Domino's Pizza,Veg Extravaganza,450.0,2019-04-24
Domino's Pizza,Farmhouse,385.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Tandoori Roti,26.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Veg. Thali,135.0,2019-04-24
Coastal Hub,Mutton Clear Soup,165.0,2019-04-24
Coastal Hub,Crab Clear Soup,165.0,2019-04-24
Organicfeast,Dal Kachori,50.0,2019-04-24
Organicfeast,Pyaaz Kachori,50.0,2019-04-24
Moriz Restaurant,Choco Moze Arabian Mocktail,140.0,2019-04-24
Moriz Restaurant,Moriz's Special Arabian Mocktail,150.0,2019-04-24
Godavari Delights,Egg Manchurian Biryani,190.0,2019-04-24
Godavari Delights,Kerala Parotta,25.0,2019-04-24
Sitara Veg.,Green Peas Masala,120.0,2019-04-24
Sitara Veg.,Hyderabadi Vegetable,135.0,2019-04-24
Domino's Pizza,Non Veg Supreme,555.0,2019-04-24
Domino's Pizza,Chicken Pepperoni,555.0,2019-04-24
Burger King (Electronic City),Mutton Whopper® - Combo,318.0,2019-04-24
Burger King (Electronic City),Veg Masala Whopper®,199.0,2019-04-24
Chakh Le India (Brookefields Lake),Double Half Fry,30.0,2019-04-24
Chakh Le India (Brookefields Lake),Double Omlet,40.0,2019-04-24
Taco Bell (Ascendas),Veg. Loaded Bean Nachos,275.0,2019-04-24
Taco Bell (Ascendas),Assorted Veg. Platter,319.0,2019-04-24
McDonald's (HSR Layout),,325.0,2019-04-24
McDonald's (HSR Layout),Big Spicy Paneer Wrap,316.0,2019-04-24
Lassi Corner,Veg. Paneer Patty Burger,99.0,2019-04-24
Lassi Corner,Veg. Masala Tikki Burger,69.0,2019-04-24
KFC - Bannerghatta,Smoky Rice Bowl & Pepsi.,204.0,2019-04-24
KFC - Bannerghatta,Chicken Rice Bowl & Pepsi,171.0,2019-04-24
Parotta Kadai,Chicken Chinese Parotta,110.0,2019-04-24
Parotta Kadai,Special Non-Veg. Virudhunagar Porucha Parotta,105.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Hyderabadi Roll,95.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Egg Roll,55.0,2019-04-24
Kittu's,Butter Chicken,220.0,2019-04-24
Kittu's,Butter Chicken Combo,190.0,2019-04-24
Moriz,Package 'A',180.0,2019-04-24
The Elaichi,Veg. Phulka Meal,79.0,2019-04-24
The Elaichi,Veg. Phulka With Dal Meal,99.0,2019-04-24
High And Hungry,Prawns Pakoda,229.0,2019-04-24
High And Hungry,Tawa Mutton,219.0,2019-04-24
Domino's Pizza,Peppy Paneer,385.0,2019-04-24
Domino's Pizza,Mexican Green Wave,385.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Butter Phulka,20.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Kadhai Paneer,170.0,2019-04-24
Coastal Hub,Prawns Clear Soup,165.0,2019-04-24
Coastal Hub,Seafood Clear Soup,165.0,2019-04-24
Organicfeast,Chhole Bhature,110.0,2019-04-24
Organicfeast,Omelette,55.0,2019-04-24
Moriz Restaurant,Mushakkal Arabian Mocktail,150.0,2019-04-24
Moriz Restaurant,Omani Arabian Mocktail,140.0,2019-04-24
Godavari Delights,Wheat Parotta,25.0,2019-04-24
Godavari Delights,Baby Corn 65,170.0,2019-04-24
Sitara Veg.,Kadhai Mushroom,145.0,2019-04-24
Sitara Veg.,Kadhai Paneer,150.0,2019-04-24
Domino's Pizza,Chicken Dominator,555.0,2019-04-24
Domino's Pizza,Pepper Barbecue & Onion,385.0,2019-04-24
Burger King (Electronic City),Chicken Masala Whopper®,209.0,2019-04-24
Burger King (Electronic City),Mutton Masala Whopper®,279.0,2019-04-24
Chakh Le India (Brookefields Lake),Egg Bhurji,40.0,2019-04-24
Chakh Le India (Brookefields Lake),Fried Egg Bread,30.0,2019-04-24
Taco Bell (Ascendas),Mexican Chicken Loaded Nachos,295.0,2019-04-24
Taco Bell (Ascendas),Assorted Chicken Platter,399.0,2019-04-24
McDonald's (HSR Layout),,316.0,2019-04-24
McDonald's (HSR Layout),McSpicy Chicken with Whole Wheat Bun,160.0,2019-04-24
Lassi Corner,Cheese & Paneer Sandwich,69.0,2019-04-24
Lassi Corner,Veg. Grilled Sandwich,49.0,2019-04-24
KFC - Bannerghatta,Chicken Rice Bowl.,128.0,2019-04-24
KFC - Bannerghatta,Veg Rice Bowl & Pepsi,171.0,2019-04-24
Parotta Kadai,Gobhi Manchurian,95.0,2019-04-24
Parotta Kadai,Gobhi 65,95.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Egg Chicken Roll,95.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),MMA Special Roll,100.0,2019-04-24
Kittu's,Paneer Ajwain Tikka,195.0,2019-04-24
Kittu's,Paneer Malai Tikka,205.0,2019-04-24
Moriz,Package 'B',200.0,2019-04-24
The Elaichi,Veg. Rice With Dal Meal,79.0,2019-04-24
The Elaichi,Veg. Rice With Sabji Meal,99.0,2019-04-24
High And Hungry,Tawa Fish Fry,189.0,2019-04-24
High And Hungry,Lays,50.0,2019-04-24
Domino's Pizza,Veggie Paradise,385.0,2019-04-24
Domino's Pizza,Paneer Makhani,385.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Maharaja Thali,185.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Tandoori Chicken,200.0,2019-04-24
Coastal Hub,Seafood Hot & Sour Soup,165.0,2019-04-24
Coastal Hub,Aloo Tikki,145.0,2019-04-24
Organicfeast,Bread Omelette,60.0,2019-04-24
Organicfeast,Classic Veg. Roll,70.0,2019-04-24
Moriz Restaurant,Saudi Arabian Mocktail,140.0,2019-04-24
Moriz Restaurant,Sharja Arabian Mocktail,140.0,2019-04-24
Godavari Delights,Chili Baby Corn,180.0,2019-04-24
Godavari Delights,Mushroom Manchurian,170.0,2019-04-24
Sitara Veg.,Kadhai Vegetable,130.0,2019-04-24
Sitara Veg.,Kaju Masala,165.0,2019-04-24
Domino's Pizza,Chicken Golden Delight,450.0,2019-04-24
Domino's Pizza,Chicken Fiesta,450.0,2019-04-24
Burger King (Electronic City),,149.0,2019-04-24
Burger King (Electronic City),,139.0,2019-04-24
Chakh Le India (Brookefields Lake),Fried Egg [2 Piece],30.0,2019-04-24
Chakh Le India (Brookefields Lake),Single Bread Omlet,25.0,2019-04-24
Taco Bell (Ascendas),Veg. Taco Meal,255.0,2019-04-24
Taco Bell (Ascendas),Chicken Taco Meal,275.0,2019-04-24
McDonald's (HSR Layout),McSpicy Paneer with Whole Wheat Bun,155.0,2019-04-24
McDonald's (HSR Layout),,298.0,2019-04-24
Lassi Corner,Chilli Cheese Sandwich,59.0,2019-04-24
Lassi Corner,Paneer Sandwich,59.0,2019-04-24
KFC - Bannerghatta,4 Pc Hot & Crispy*,361.0,2019-04-24
KFC - Bannerghatta,6 Pc Boneless Strips,204.0,2019-04-24
Parotta Kadai,Chilli Gobhi,95.0,2019-04-24
Parotta Kadai,Mushroom Manchurian,105.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Shawarma Roll,90.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Shawarma Special Roll,115.0,2019-04-24
Kittu's,Paneer Achaari Tikka,205.0,2019-04-24
Kittu's,Paneer Pakoda,185.0,2019-04-24
Moriz,Package 'C',160.0,2019-04-24
Moriz,Veg. Seekh Kebab,160.0,2019-04-24
The Elaichi,Veg. Minestrone Alpesto Soup,121.0,2019-04-24
The Elaichi,Garden Vegetable Soup,121.0,2019-04-24
High And Hungry,Aloo Bhujia,50.0,2019-04-24
High And Hungry,Roasted Groundnut,50.0,2019-04-24
Domino's Pizza,Double Cheese Margherita,305.0,2019-04-24
Domino's Pizza,Cheese n Corn,305.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Hyderabadi Chicken Dum Biryani,185.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Tomato Soup,90.0,2019-04-24
Coastal Hub,Hara Bhara Kabab,165.0,2019-04-24
Coastal Hub,Stuffed Mushroom,145.0,2019-04-24
Organicfeast,Paneer Roll,85.0,2019-04-24
Organicfeast,Chilli Paneer Roll,90.0,2019-04-24
Moriz Restaurant,Bubble Berry Cooler Mocktail,110.0,2019-04-24
Moriz Restaurant,Mexican Soda,65.0,2019-04-24
Godavari Delights,Mushroom 65,170.0,2019-04-24
Godavari Delights,Gobhi Manchurian,160.0,2019-04-24
Sitara Veg.,Kaju Matar,160.0,2019-04-24
Sitara Veg.,Kali Mirch Vegetable,130.0,2019-04-24
Domino's Pizza,Pepper Barbecue Chicken,305.0,2019-04-24
Domino's Pizza,Chicken Sausage,305.0,2019-04-24
Burger King (Electronic City),Mutton Whopper®,219.0,2019-04-24
Burger King (Electronic City),Crispy Veg,39.0,2019-04-24
Chakh Le India (Brookefields Lake),Single Half Fry,15.0,2019-04-24
Taco Bell (Ascendas),Veg. Cheesy Chalupa (Serves 1),239.0,2019-04-24
Taco Bell (Ascendas),Chicken Cheesy Chalupa (Serves 1),249.0,2019-04-24
McDonald's (HSR Layout),,293.0,2019-04-24
McDonald's (HSR Layout),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-04-24
Lassi Corner,Corn & Cheese Sandwich,75.0,2019-04-24
Lassi Corner,Chilli Cheese Jumbo Sandwich,89.0,2019-04-24
KFC - Bannerghatta,,190.0,2019-04-24
KFC - Bannerghatta,,123.0,2019-04-24
Parotta Kadai,Mushroom 65,105.0,2019-04-24
Parotta Kadai,Chilli Mushroom,105.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Shawarma Jumbo Roll,165.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Chicken Roll,90.0,2019-04-24
Kittu's,Bharwan Tandoori Aloo,180.0,2019-04-24
Kittu's,Hariyali Paneer,205.0,2019-04-24
Moriz,Achaari Paneer Tikka,230.0,2019-04-24
Moriz,Stuffed Mushroom Tikka,170.0,2019-04-24
The Elaichi,Veg. Cream of Tomato Soup,121.0,2019-04-24
The Elaichi,Veg. Lemon Coriander Soup,121.0,2019-04-24
High And Hungry,All in One Mixture,50.0,2019-04-24
High And Hungry,Italian Vegetable Pasta,189.0,2019-04-24
Domino's Pizza,Fresh Veggie,305.0,2019-04-24
Domino's Pizza,Margherita,195.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Veg. Sweet Corn Soup,90.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Veg. Clear Soup,90.0,2019-04-24
Coastal Hub,Mushroom Pepper Fry,145.0,2019-04-24
Coastal Hub,Crispy Paneer Roll,175.0,2019-04-24
Organicfeast,Mixed Vegetable Roll,80.0,2019-04-24
Organicfeast,Egg Roll,75.0,2019-04-24
Moriz Restaurant,Mint Lemon Soda,65.0,2019-04-24
Godavari Delights,Gobhi 65,150.0,2019-04-24
Godavari Delights,Chili Mushroom,180.0,2019-04-24
Sitara Veg.,Kolhapuri Dal,135.0,2019-04-24
Sitara Veg.,Kolhapuri Vegetable,140.0,2019-04-24
Domino's Pizza,Capsicum,69.0,2019-04-24
Domino's Pizza,Onion,59.0,2019-04-24
Burger King (Electronic City),Crispy Chicken,59.0,2019-04-24
Burger King (Electronic City),Veg Chilli Cheese Melt,109.0,2019-04-24
Chakh Le India (Brookefields Lake),Single Omlet,20.0,2019-04-24
Chakh Le India (Brookefields Lake),Butter Milk,25.0,2019-04-24
Taco Bell (Ascendas),Veg. Burrito Meal,275.0,2019-04-24
Taco Bell (Ascendas),Chicken Burrito Meal,295.0,2019-04-24
McDonald's (HSR Layout),American Cheese Supreme - Chicken,123.0,2019-04-24
McDonald's (HSR Layout),McChicken  with Whole Wheat Bun,118.0,2019-04-24
Lassi Corner,Veg. Paneer Jumbo Sandwich,89.0,2019-04-24
Lassi Corner,Veg. Grilled Jumbo Sandwich,79.0,2019-04-24
KFC - Bannerghatta,3 Pc Boneless Strips*,123.0,2019-04-24
KFC - Bannerghatta,4 Pc Veg Strips*,123.0,2019-04-24
Parotta Kadai,Baby Corn Manchurian,105.0,2019-04-24
Parotta Kadai,Baby Corn Pepper,105.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Chicken Jumbo Roll,115.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Mutton Roll,95.0,2019-04-24
Kittu's,Banjara Paneer,210.0,2019-04-24
Kittu's,Chicken Achaari Tikka,230.0,2019-04-24
Moriz,Chicken Seekh Kebab,245.0,2019-04-24
The Elaichi,Veg. Sweet Corn Soup,121.0,2019-04-24
The Elaichi,Veg. Manchow Soup,121.0,2019-04-24
High And Hungry,Vegetable Red Sauce Pasta,199.0,2019-04-24
High And Hungry,Italian Chicken Pasta,199.0,2019-04-24
Domino's Pizza,Non Veg Supreme,555.0,2019-04-24
Domino's Pizza,Chicken Pepperoni,555.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Veg. Hot & Sour Soup,90.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Veg. Manchow Soup,90.0,2019-04-24
Coastal Hub,Crispy Veg. Roll,145.0,2019-04-24
Coastal Hub,Chilli Gobhi,145.0,2019-04-24
Organicfeast,Egg Mushroom Roll,90.0,2019-04-24
Organicfeast,Chicken Egg Roll,99.0,2019-04-24
Moriz Restaurant,Peach Iced Tea,110.0,2019-04-24
Godavari Delights,Chili Gobhi,160.0,2019-04-24
Godavari Delights,Apollo Fish Dry,220.0,2019-04-24
Sitara Veg.,Mixed Vegetable Curry,125.0,2019-04-24
Sitara Veg.,Mushroom Masala,150.0,2019-04-24
Domino's Pizza,Golden Corn,75.0,2019-04-24
Domino's Pizza,Chicken Sausage,89.0,2019-04-24
Burger King (Electronic City),,129.0,2019-04-24
Burger King (Electronic City),,149.0,2019-04-24
Chakh Le India (Brookefields Lake),Lassi,40.0,2019-04-24
Chakh Le India (Brookefields Lake),Lemon Juice,25.0,2019-04-24
Taco Bell (Ascendas),Veg. 7 Layer Burrito Meal,319.0,2019-04-24
Taco Bell (Ascendas),Chicken 7 Layer Burrito Meal,339.0,2019-04-24
McDonald's (HSR Layout),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-04-24
McDonald's (HSR Layout),Salad Wrap,255.0,2019-04-24
Lassi Corner,Cheese & Paneer Jumbo Sandwich,99.0,2019-04-24
Lassi Corner,Corn & Cheese Jumbo Sandwich,99.0,2019-04-24
KFC - Bannerghatta,1 Pc Hot & Crispy*,104.0,2019-04-24
KFC - Bannerghatta,2 Pc Hot & Crispy*,190.0,2019-04-24
Parotta Kadai,Baby Corn 65,105.0,2019-04-24
Parotta Kadai,Chilli Baby Corn,105.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),Pepper Sticks,100.0,2019-04-24
MMA Kababs & Rolls (ITPL Main Road),American Chop,90.0,2019-04-24
Kittu's,Chicken Malai Tikka,230.0,2019-04-24
Kittu's,,190.0,2019-04-24
Moriz,Chicken Tikka,245.0,2019-04-24
The Elaichi,Veg. Hot & Sour Soup,121.0,2019-04-24
The Elaichi,Mushroom Cappuccino Soup,131.0,2019-04-24
High And Hungry,Chicken Red Sauce Pasta,219.0,2019-04-24
High And Hungry,Gobhi Manchurian,139.0,2019-04-24
Domino's Pizza,Chicken Dominator,555.0,2019-04-24
Domino's Pizza,Pepper Barbecue & Onion,385.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Chicken Clear Soup,90.0,2019-04-24
Punjabi Tasty Khana (Kundanhalli),Chicken Hot & Sour Soup,115.0,2019-04-24
Coastal Hub,Gobhi Manchurian,145.0,2019-04-24
Coastal Hub,Chilli Paneer,155.0,2019-04-24
Organicfeast,Chilli Chicken Roll,100.0,2019-04-24
Organicfeast,Chicken Roll,95.0,2019-04-24
Moriz Restaurant,Pepper Soda,65.0,2019-04-24
Moriz Restaurant,Red Lemon Soda,65.0,2019-04-24
Godavari Delights,Ginger Chicken,220.0,2019-04-24
Godavari Delights,Schezwan Chicken,220.0,2019-04-24
Sitara Veg.,Palak Paneer,145.0,2019-04-24
Sitara Veg.,Paneer Butter Masala,155.0,2019-04-24
Domino's Pizza,Pepper Barbecue Chicken,99.0,2019-04-24
Domino's Pizza,Cheesy,95.0,2019-04-24
Burger King (Electronic City),Crispy Veg Supreme,59.0,2019-04-24
Burger King (Electronic City),Veg Surprise,99.0,2019-04-24
Chakh Le India (Brookefields Lake),Lemon Soda,20.0,2019-04-24
Chakh Le India (Brookefields Lake),Aloo Gobi Masala,70.0,2019-04-24
Taco Bell (Ascendas),Tikka Masala Burrito Meal Veg.,229.0,2019-04-24
Taco Bell (Ascendas),Tikka Masala Burrito Meal Non-Veg.,249.0,2019-04-24
McDonald's (HSR Layout),,256.0,2019-04-24
