restaurant,items,price,date
Domino's Pizza,Indi Tandoori Paneer,450.0,2019-05-05
Domino's Pizza,English Cheddar And Veggies,385.0,2019-05-05
Domino's Pizza,African Peri Peri Chicken,450.0,2019-05-05
Domino's Pizza,Aussie Barbecue Chicken,555.0,2019-05-05
Domino's Pizza,Jamaican Jerk Chicken,555.0,2019-05-05
Domino's Pizza,Indi Chicken Tikka,555.0,2019-05-05
Domino's Pizza,English Cheddar And Chicken Sausage,450.0,2019-05-05
Domino's Pizza,Pepsi,60.0,2019-05-05
Domino's Pizza,Bailley Premium Water (500ml),20.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Veg,99.0,2019-05-05
Domino's Pizza,Burger Pizza - Premium Veg,129.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Non Veg,139.0,2019-05-05
Domino's Pizza,Choco Lava Cake,99.0,2019-05-05
Domino's Pizza,Butterscotch Mousse Cake,90.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings Peri-Peri,109.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings Classic Hot Sauce,109.0,2019-05-05
Domino's Pizza,Chicken Meatballs Peri-Peri,99.0,2019-05-05
Domino's Pizza,Chicken Meatballs - Sriracha,99.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings - Lemon Pepper,139.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings Peri-Peri,139.0,2019-05-05
Domino's Pizza,Taco Mexicana Non Veg,135.0,2019-05-05
Domino's Pizza,Taco Mexicana Veg,125.0,2019-05-05
Domino's Pizza,Potato Cheese Shots,59.0,2019-05-05
Domino's Pizza,Taco Mexicana-Veg (Single),59.0,2019-05-05
Domino's Pizza,Crunchy Strips,59.0,2019-05-05
Domino's Pizza,Crinkle Fries,59.0,2019-05-05
Domino's Pizza,Brownie Fantasy,59.0,2019-05-05
Domino's Pizza,Classic Combo - Veg,199.0,2019-05-05
Domino's Pizza,Classic Combo - Non-veg,199.0,2019-05-05
Domino's Pizza,Meal for 1 - Veg,269.0,2019-05-05
Domino's Pizza,Meal for 1 - Non-veg,269.0,2019-05-05
Domino's Pizza,Meal for 2 - Veg - Farmhouse,449.0,2019-05-05
Domino's Pizza,Meal for 2 - Veg - Peppy Paneer,449.0,2019-05-05
Domino's Pizza,Meal for 2 - Non-veg,449.0,2019-05-05
Domino's Pizza,Pizza Feast - Veg,849.0,2019-05-05
restaurant,items,price,date
Waffle Wallah (DLF Phase 4),Death by Chocolate with Strawberry shake,240.0,2019-05-12
Waffle Wallah (DLF Phase 4),Death by Chocolate with Oreo shake,240.0,2019-05-12
FreshMenu (Sikandarpur),Veg. Spinach Corn Sandwich,125.0,2019-05-12
Theobroma (Phase 4),Hot Cross Bun,55.0,2019-05-12
Waffle Wallah (DLF Phase 4),Death by Chocolate with  Cold Coffee,240.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Pesto Chicken Sandwich,120.0,2019-05-12
Theobroma (Phase 4),Chocolate Easter Egg (milk),140.0,2019-05-12
Waffle Wallah (DLF Phase 4),Nutella & Chocolate with  Strawberry shake,260.0,2019-05-12
Nukkadwala (Sector 48),Paneer Roll,150.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Shredded Chicken Sandwich,120.0,2019-05-12
Theobroma (Phase 4),Marzipan Easter Egg,140.0,2019-05-12
Waffle Wallah (DLF Phase 4),Nutella & Chocolate with  Oreo shake,260.0,2019-05-12
Nukkadwala (Sector 48),Egg Roll,99.0,2019-05-12
FreshMenu (Sikandarpur),Veg. Junglee Sandwich 'n' Hash Browns,120.0,2019-05-12
Theobroma (Phase 4),Simnel Bites,260.0,2019-05-12
Waffle Wallah (DLF Phase 4),Nutella & Chocolate with  Cold Coffee,260.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Chocolate Cheese Pie,800.0,2019-05-12
Theobroma (Sector 24),Hot Cross Bun,55.0,2019-05-12
Behrouz Biryani (Golf Course Road),Lazeez Bhuna Murgh Biryani (Boneless) (Regular),323.0,2019-05-12
Nukkadwala (Sector 48),Chicken Roll,180.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Omelette Cheese Sandwich,120.0,2019-05-12
Theobroma (Phase 4),Easter Cookies,60.0,2019-05-12
Waffle Wallah (DLF Phase 4),Tripple Chocolate with Strawberry shake,250.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Key Lime Pie,800.0,2019-05-12
Theobroma (Sector 24),Chocolate Easter Egg (milk),140.0,2019-05-12
Behrouz Biryani (Golf Course Road),Shahi Subz Dastarkhwan (Veg),361.0,2019-05-12
Behrouz Biryani (Sohna Road),Lazeez Bhuna Murgh Biryani (Boneless) (Regular),323.0,2019-05-12
Nukkadwala (Sector 48),Nukkad Samosa Tokri,234.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. California Club Sandwich,179.0,2019-05-12
Theobroma (Phase 4),Chocolate Easter Egg (dark),140.0,2019-05-12
Subway (Cyber Hub),White Forest,911.0,2019-05-12
Waffle Wallah (DLF Phase 4),Tripple Chocolate with Oreo shake,250.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Alive By Choco Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Walnut Pie,800.0,2019-05-12
Theobroma (Sector 24),Marzipan Easter Egg,140.0,2019-05-12
Behrouz Biryani (Golf Course Road),Shahi Murg Dastarkhwan (Non-Veg),428.0,2019-05-12
Behrouz Biryani (Sohna Road),Subz - E - Falafel Biryani (Regular),314.0,2019-05-12
Nukkadwala (Sector 48),Keema samosa tokri,711.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. BBQ Chicken Club Sandwich,179.0,2019-05-12
Theobroma (Phase 4),Easter Chocolate Bar,75.0,2019-05-12
Subway (Cyber Hub),Marble Cake,945.0,2019-05-12
Waffle Wallah (DLF Phase 4),Tripple Chocolate with Cold Coffee,250.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Breakup Party Eclair Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Chocolate Mud Pie,800.0,2019-05-12
Theobroma (Sector 24),Simnel Bites,260.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Dum Gosht Biryani (Boneless),409.0,2019-05-12
Behrouz Biryani (Golf Course Road),Shahi Gosht Dastarkhwan (Non Veg),514.0,2019-05-12
Biryani Blues (DLF City Phase 4),Kheema Biryani,425.0,2019-05-12
Behrouz Biryani (Sohna Road),Murgh Makhani Kefta Biryani (Regular),352.0,2019-05-12
Nukkadwala (Sector 48),Mixed Non- Veg. Assorted Tokri,390.0,2019-05-12
FreshMenu (Sikandarpur),Veg. Bunny Chow Veg Combo,325.0,2019-05-12
Theobroma (Phase 4),Paneer Tikka Roll,135.0,2019-05-12
Subway (Cyber Hub),German Black Forest Cake [1 kg],945.0,2019-05-12
Waffle Wallah (DLF Phase 4),Banana & caramel with Strawberry shake,220.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Choco Almond Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Apple Pie,800.0,2019-05-12
The Village Cafe Dhaba,Tomato Soup,100.0,2019-05-12
Theobroma (Sector 24),Easter Cookies,60.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Subz-e-Biryani (Regular),261.0,2019-05-12
Behrouz Biryani (Golf Course Road),Soya Chaap Biryani (Regular),323.0,2019-05-12
Biryani Blues (DLF City Phase 4),Biryani Rice,199.0,2019-05-12
Behrouz Biryani (Sohna Road),Paneer Subz Biryani (Regular),333.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Lemon Zest Tea(Serves 4),166.0,2019-05-12
Nukkadwala (Sector 48),Chicken Pakoda tokri,596.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Al-Faham Pita Pockets,199.0,2019-05-12
Theobroma (Phase 4),Egg Mayonnaise Roll,125.0,2019-05-12
Pind Bhatura,Chhole Bhature,90.0,2019-05-12
Subway (Cyber Hub),German Black Forest Cake (1/2 kg),500.0,2019-05-12
Waffle Wallah (DLF Phase 4),Banana & caramel with Oreo shake,220.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Choco Crumble Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Banoffee Banana Pie,800.0,2019-05-12
The Village Cafe Dhaba,Veg. Sweet Corn Soup,114.0,2019-05-12
Theobroma (Sector 24),Chocolate Easter Egg (dark),140.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Murgh Makhani Biryani (Regular),352.0,2019-05-12
Biryani Blues (DLF City Phase 4),Paneer Biryani,335.0,2019-05-12
Behrouz Biryani (Sohna Road),Shahi Subz Dastarkhwan (Veg),361.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Minty Green Tea(Serves 4),195.0,2019-05-12
Nukkadwala (Sector 48),Bun Maska,54.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. California Club Sandwich,200.0,2019-05-12
Theobroma (Phase 4),Chilli Chicken Roll,125.0,2019-05-12
Pind Bhatura,Kashmiri Rice with Chole,120.0,2019-05-12
Waffle Wallah (DLF Phase 4),Banana & caramel with  Cold Coffee,220.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Choco Overdose Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Coconut Nut Cake,800.0,2019-05-12
Behrouz Biryani (Sushant Lok),Dum Gosht Biryani (Boneless),409.0,2019-05-12
The Village Cafe Dhaba,Veg. Hot & Sour Soup,100.0,2019-05-12
Theobroma (Sector 24),Easter Chocolate Bar,75.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Zaikedaar Paneer Biryani (Regular),304.0,2019-05-12
Biryani Blues (DLF City Phase 4),Chicken Boneless Biryani,399.0,2019-05-12
Behrouz Biryani (Sohna Road),Shahi Murg Dastarkhwan (Non-Veg),428.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Peach Tea(Serves 4),185.0,2019-05-12
Nukkadwala (Sector 48),Bun maska with Jam,54.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. BLT Chicken Club Sandwich,200.0,2019-05-12
Theobroma (Phase 4),Chicken Mayonnaise Roll,125.0,2019-05-12
Pind Bhatura,Lassi,60.0,2019-05-12
Waffle Wallah (DLF Phase 4),Masaledaar Peri Peri with Nutella Shake,270.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Choco Pop Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Chocolate Pie,800.0,2019-05-12
Behrouz Biryani (Sushant Lok),Subz-e-Biryani (Regular),261.0,2019-05-12
The Village Cafe Dhaba,Chicken Sweet Corn Soup,128.0,2019-05-12
Coastal Reef,Kozhi Malli Saaru Soup,155.0,2019-05-12
Theobroma (Sector 24),Pancakes with Maple Syrup,230.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Lazeez Bhuna Murgh Biryani (Boneless) (Regular),323.0,2019-05-12
Burger King (Sector 47),Veg Masala Whopper®,199.0,2019-05-12
Biryani Blues (DLF City Phase 4),Soya Biryani,275.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Alive By Choco Donut,69.0,2019-05-12
Behrouz Biryani (Sohna Road),Shahi Gosht Dastarkhwan (Non Veg),514.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Lemon Zest Tea(Serves 4),166.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Masala Chai(Serves 4),147.0,2019-05-12
Nukkadwala (Sector 48),Kande Poha,69.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Egg Paratha Wrap,120.0,2019-05-12
Theobroma (Phase 4),Mutton Keema Roll,125.0,2019-05-12
Waffle Wallah (DLF Phase 4),Italiano Pizza with Nutella Shake,270.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Cookie Cart Wheel Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Strawberry Pie,800.0,2019-05-12
Behrouz Biryani (Sushant Lok),Murgh Makhani Biryani (Regular),352.0,2019-05-12
The Village Cafe Dhaba,Chicken Hot & Sour Soup,128.0,2019-05-12
Coastal Reef,Crab Milagu Soup,195.0,2019-05-12
Theobroma (Sector 24),Full English Breakfast,275.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Subz - E - Falafel Biryani (Regular),314.0,2019-05-12
Burger King (Sector 47),Mutton Masala Whopper®,279.0,2019-05-12
Biryani Blues (DLF City Phase 4),Egg Biryani,295.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Boston Crème Donut,69.0,2019-05-12
Behrouz Biryani (Sohna Road),Chocolate Ecstasy,85.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Minty Green Tea(Serves 4),195.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Lemon Grass Ginger Tea(Serves 4),166.0,2019-05-12
Nukkadwala (Sector 48),Rava Upma,79.0,2019-05-12
FreshMenu (Sikandarpur),Veg. Paneer Tikka Veg Burger,169.0,2019-05-12
Theobroma (Phase 4),Spinach Corn Sandwich,135.0,2019-05-12
Waffle Wallah (DLF Phase 4),Choco & Churros,99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Death By Choco Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Cherry Pie Cake,800.0,2019-05-12
Behrouz Biryani (Sushant Lok),Zaikedaar Paneer Biryani (Regular),304.0,2019-05-12
The Village Cafe Dhaba,Paneer Pakoda,142.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Soya Chaap Biryani (Regular),323.0,2019-05-12
Coastal Reef,Rasam Soup,125.0,2019-05-12
Theobroma (Sector 24),Fried Egg,180.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Murgh Makhani Kefta Biryani (Regular),352.0,2019-05-12
Burger King (Sector 47),Chicken Masala Whopper®,209.0,2019-05-12
Biryani Blues (DLF City Phase 4),Veg. Biryani,275.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Breakup Party Eclair Donut,69.0,2019-05-12
Behrouz Biryani (Sohna Road),Gulkand-E-Bahar,47.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Peach Tea(Serves 4),185.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Cardamom Saffron Tea(Serves 4),185.0,2019-05-12
Nukkadwala (Sector 48),Idli Sambar,89.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Chicken Sloppy Joe Burger,160.0,2019-05-12
Theobroma (Phase 4),Chargrilled Pepper with Cream Cheese Sandwich,135.0,2019-05-12
Waffle Wallah (DLF Phase 4),Fruity Bliss (Red velvet waffle),99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Rainbow Pop Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Chocolate Cherry Pie Cake,800.0,2019-05-12
Behrouz Biryani (Sushant Lok),Lazeez Bhuna Murgh Biryani (Boneless) (Regular),323.0,2019-05-12
Pizza Oye,5 Pepper Pizza,269.0,2019-05-12
The Village Cafe Dhaba,Mixed Veg. Pakoda,114.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Zaikedaar Paneer Biryani (Regular),304.0,2019-05-12
Coastal Reef,Aatu Kaal Saaru,175.0,2019-05-12
Theobroma (Sector 24),Scrambled Egg,180.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Paneer Subz Biryani (Regular),333.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Veg. Chaap,70.0,2019-05-12
Burger King (Sector 47),Veg Masala Whopper® Combo,298.0,2019-05-12
Biryani Blues (DLF City Phase 4),Fiery Chicken 65 Biryani,399.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Choco Almond Donut,69.0,2019-05-12
Behrouz Biryani (Sohna Road),Mint Raita,28.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Masala Chai(Serves 4),147.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Kashmiri Kahwa(Serves 4),195.0,2019-05-12
Nukkadwala (Sector 48),Medu Vada Sambar,134.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. The Big Cheese Burger,160.0,2019-05-12
Theobroma (Phase 4),Barbecue Chicken Sandwich,125.0,2019-05-12
Waffle Wallah (DLF Phase 4),Banana & Caramel,99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Very Very Strawberry Donut,69.0,2019-05-12
Vidya Bakery(sector-25 gurgaon),Chocolate Cream Pie,800.0,2019-05-12
Behrouz Biryani (Sushant Lok),Subz - E - Falafel Biryani (Regular),314.0,2019-05-12
Pizza Oye,Margherita Pizza,269.0,2019-05-12
The Village Cafe Dhaba,Chicken Pakoda,228.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Subz - E - Falafel Biryani (Regular),314.0,2019-05-12
Coastal Reef,Vegetarian Sampler,395.0,2019-05-12
Theobroma (Sector 24),Akoon Egg,180.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Murgh queema kefta biryani (Regular),285.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Malai Chaap,100.0,2019-05-12
Burger King (Sector 47),Chicken Masala Whopper® Combo,308.0,2019-05-12
Biryani Blues (DLF City Phase 4),Chicken Biryani,339.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Choco Crumble Donut,69.0,2019-05-12
Behrouz Biryani (Sohna Road),Gulab Jamun (Pack of 1),28.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Lemon Grass Ginger Tea(Serves 4),166.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Badam Milk(Serves 4),157.0,2019-05-12
Nukkadwala (Sector 48),Parsi Anda Bhurji,89.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Big Joe Lamb Burger,220.0,2019-05-12
Theobroma (Phase 4),Satay Chicken Sandwich,125.0,2019-05-12
Waffle Wallah (DLF Phase 4),Butterscotch & Nougat,99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Litchi Lychee Donut,69.0,2019-05-12
Behrouz Biryani (Sushant Lok),Murgh Makhani Kefta Biryani (Regular),352.0,2019-05-12
Pizza Oye,Farm House Pizza,269.0,2019-05-12
Sweet Truth (Sector 27),Chocolate Fantasy,90.0,2019-05-12
The Village Cafe Dhaba,Egg Pakoda,128.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Paneer Subz Biryani (Regular),333.0,2019-05-12
Coastal Reef,Non-Vegetarian Sampler,595.0,2019-05-12
Theobroma (Sector 24),Omelette Egg,180.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Queema Gosht Biryani (Regular),380.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Mushroom Tikka,70.0,2019-05-12
Burger King (Sector 47),Mutton Masala Whopper® Combo,378.0,2019-05-12
Biryani Blues (DLF City Phase 4),Mutton Biryani,399.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Choco Overdose Donut,69.0,2019-05-12
Behrouz Biryani (Sohna Road),Falafel-E-khaas (Mini),85.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Cardamom Saffron Tea(Serves 4),185.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Lemon Zest Tea(Serves 8),304.0,2019-05-12
Nukkadwala (Sector 48),Bun Anda,79.0,2019-05-12
FreshMenu (Sikandarpur),"Non Veg. Chicken Ham 'n' Cheese Omelette, Garlic Bread",120.0,2019-05-12
Theobroma (Phase 4),Seekh Kebab Sandwich,135.0,2019-05-12
Waffle Wallah (DLF Phase 4),Strawberry & Cream Cheese (Red velvet waffle),99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Mango Tango Donut,69.0,2019-05-12
Behrouz Biryani (Sushant Lok),Paneer Subz Biryani (Regular),333.0,2019-05-12
Pizza Oye,Country's Special Pizza,269.0,2019-05-12
Sweet Truth (Sector 27),Gulkand-E-Bahar,47.0,2019-05-12
The Village Cafe Dhaba,Egg Bhurji,64.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Shahi Subz Dastarkhwan (Veg),361.0,2019-05-12
Coastal Reef,Seafood Sampler,695.0,2019-05-12
Theobroma (Sector 24),Stuffed Omelette with Toast & Hash Brown,180.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Shahi Subz Dastarkhwan (Veg),361.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Paneer Tikka,80.0,2019-05-12
Burger King (Sector 47),Veg Chilli Cheese Melt - Combo,208.0,2019-05-12
Biryani Blues (DLF City Phase 4),Mutton Boneless Biryani,445.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Choco Pop Donut,69.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Kashmiri Kahwa(Serves 4),195.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Minty Green Tea(Serves 8),361.0,2019-05-12
Nukkadwala (Sector 48),Tikki Chhole Chaat,99.0,2019-05-12
FreshMenu (Sikandarpur),Veg. Spinach Corn Sandwich,125.0,2019-05-12
Theobroma (Phase 4),Mixed Vegetable & Mushroom Pastry,50.0,2019-05-12
Waffle Wallah (DLF Phase 4),Death by Chocolate (Chocolate Waffle),99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Alive by Choco-Mini Donut,39.0,2019-05-12
Behrouz Biryani (Sushant Lok),Queema Gosht Biryani (Regular),380.0,2019-05-12
Pizza Oye,Double Cheese Margherita Pizza,269.0,2019-05-12
Sweet Truth (Sector 27),Pan Cake,157.0,2019-05-12
The Village Cafe Dhaba,Bread Omelette,64.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Subz-e-Biryani (Regular),261.0,2019-05-12
Coastal Reef,Rasam Soup,75.0,2019-05-12
Theobroma (Sector 24),Kejriwal,200.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Shahi Murg Dastarkhwan (Non-Veg),428.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Paneer Malai Tikka,80.0,2019-05-12
Burger King (Sector 47),Paneer King Melt - Combo,228.0,2019-05-12
Biryani Blues (DLF City Phase 4),Chicken Biryani Handi,499.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Cookie Cart Wheel Donut,69.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Badam Milk(Serves 4),157.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Peach Tea(Serves 8),342.0,2019-05-12
Nukkadwala (Sector 48),Samosa Chhole chaat,89.0,2019-05-12
FreshMenu (Sikandarpur),Veg. Homemade Chocolate Cake Slice,75.0,2019-05-12
Theobroma (Phase 4),Chicken & Cheese Pastry,50.0,2019-05-12
Waffle Wallah (DLF Phase 4),Triple chocolate (Chocolate Waffle),99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Choco Frosted-Mini Donut,25.0,2019-05-12
Behrouz Biryani (Sushant Lok),Shahi Subz Dastarkhwan (Veg),361.0,2019-05-12
Pizza Oye,Exoic Veggie Pizza,269.0,2019-05-12
Sweet Truth (Sector 27),Hazelnut Brownie (Pack Of 1),104.0,2019-05-12
The Village Cafe Dhaba,Egg Toast,64.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Dum Gosht Biryani (Boneless),409.0,2019-05-12
Coastal Reef,Mini Idli,145.0,2019-05-12
Theobroma (Sector 24),SPA Omelette,200.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Shahi Gosht Dastarkhwan (Non Veg),514.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Dal,70.0,2019-05-12
Burger King (Sector 47),Chicken Chilli Cheese Melt Combo,218.0,2019-05-12
Biryani Blues (DLF City Phase 4),Veg Biryani Handi,350.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Death By Choco Donut,69.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Lemon Zest Tea(Serves 8),304.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Masala Chai(Serves 8),266.0,2019-05-12
Nukkadwala (Sector 48),Aloo Tikki chaat,89.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Masala Omelette 'n' Garlic Bread,100.0,2019-05-12
Theobroma (Phase 4),Masala Chicken Pastry,50.0,2019-05-12
Waffle Wallah (DLF Phase 4),Nutella & Nuts,99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Choco Tella-Mini Donut,39.0,2019-05-12
Behrouz Biryani (Sushant Lok),Shahi Murg Dastarkhwan (Non-Veg),428.0,2019-05-12
Pizza Oye,Skeleton Vegetable Pizza,199.0,2019-05-12
Sweet Truth (Sector 27),Indulgence Brownie (Pack of 1),104.0,2019-05-12
The Village Cafe Dhaba,Veg. Steamed Momos,71.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Murgh Makhani Biryani (Regular),352.0,2019-05-12
Coastal Reef,Idli,145.0,2019-05-12
Theobroma (Sector 24),Seekh Kebab Roll,125.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),Soya Chaap Biryani (Regular),323.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Dal Fry,80.0,2019-05-12
Burger King (Sector 47),Chicken Tandoor Grill - Combo,248.0,2019-05-12
Biryani Blues (DLF City Phase 4),Mutton Biryani Handi,695.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Rainbow Pop Donut,69.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Minty Green Tea(Serves 8),361.0,2019-05-12
Kettle & Kegs (DLF Phase 2),Lemon Grass Ginger Tea(Serves 8),304.0,2019-05-12
Nukkadwala (Sector 48),Nukkad Samosa,29.0,2019-05-12
FreshMenu (Sikandarpur),Non Veg. Pesto Chicken Sandwich,120.0,2019-05-12
Theobroma (Phase 4),Mutton Pastry,50.0,2019-05-12
Waffle Wallah (DLF Phase 4),Masaledar Per-Peri,99.0,2019-05-12
Dunkin' Donuts (DLF Cyber Hub),Death by Choco-Mini Donut,39.0,2019-05-12
Behrouz Biryani (Sushant Lok),Shahi Gosht Dastarkhwan (Non Veg),514.0,2019-05-12
Pizza Oye,Barbecue & Cheese Pizza,310.0,2019-05-12
Sweet Truth (Sector 27),Plum Cake,523.0,2019-05-12
The Village Cafe Dhaba,Veg. Fried Momos,81.0,2019-05-12
Behrouz Biryani (DLF Phase 2),Lazeez Bhuna Murgh Biryani (Boneless) (Regular),323.0,2019-05-12
Coastal Reef,Medu Vada,145.0,2019-05-12
Theobroma (Sector 24),Egg Mayonnaise Roll,125.0,2019-05-12
Behrouz Biryani (Sector 12 - Gurgaon),SWIG Jeera Masala,38.0,2019-05-12
Punjabi Rasoi (DLF Phase 3),Yellow Dal Tadka,70.0,2019-05-12
Burger King (Sector 47),Veg Whopper® - Combo,238.0,2019-05-12
Biryani Blues (DLF City Phase 4),Chicken Biryani Combo with Chicken Nzm (Serves 1),295.0,2019-05-12
Dunkin' Donuts (HUDA City Centre),Very Very Strawberry Donut,69.0,2019-05-12
Kettle & Kegs (Sector 12 - Gurgaon),Peach Tea(Serves 8),342.0,2019-05-12
